query_id,query,product_id,title,description,relevance
1,black leather office chair,B07MV61GBN,"HOMY CASA Leather Ergonomic Height Adjustable Swivel Office Chair with High Back,Armrest,Headrest (Black -Leather)","Fast Delivery: Ship from the USA, can be received within 5 days. We provide high quality furniture with wonderful warranty customer service. We will send you replacements free of charge for:Installati",
1,black leather office chair,B07N1X9FGW,"EMMA + OLIVER High Back Black Leather Swivel Office Chair - Gold Frame, Synchro-Tilt",Make a bold statement in your office or board room with this high back office chair with smooth leather upholstery. This chair has a unique 2-to-1 locking synchro-tilt control that allows the back and,
1,black leather office chair,B07N585K9N,"Furmax High Back Exectuive Office Chair,Adjustable Managerial Desk Chair,Swivel Computer PU Leather Chair Headrest and Lumbar Support (Black)","Furmax High back Design with Bulit-in Lumbar Support:The contemporary office chair ergonomic back design. Higher back and Lumbar design offers long time support from lumbar to head, Provide continous ",
1,black leather office chair,B07NR7G2BM,Bush Business Furniture Soft Sense Mid Back Leather Executive Office Chair in Black,"With a design focused on style and comfort, the Bush Business Furniture Soft Sense Mid Back Leather Executive Office Chair offers a sophisticated seating solution for any professional environment. Cus",
1,black leather office chair,B07NYW5559,BORELAX Blue and Black PU Leather Office Reception Chair Waiting Room Visitor Guest Sofa Seat,"Description: New brand reception chair, which is perfect to decor your conference room and offers you a comfortable seating experience. It’s simple but elegant design makes it perfect for home, shop, ",
1,black leather office chair,B07P2LDM37,"【DUOREST Gold Plus】 Upgraded Model: Ergonomic Office Chair, Office Chair for Bad Back, Posture Chair, Comfortable Office Chair, Home Office Chair, Leather Desk Chair (White - Knit Black)",,
1,black leather office chair,B07PT4PK9T,"JULYFOX Executive Office Chair 400lb Heavy Duty, Bonded Faux Leather Office Chair Ergonomic Lumbar Support 6 Layer Thick Padded Seat Head Pillow Extra Wide Tilt Control Mechanism Boss Chair Black",,
1,black leather office chair,B07RN4T6MG,KKTONER PU Leather Low Back Office Chair Swivel Height Adjustable Computer Desk Chair Rolling Stool Black,,
1,black leather office chair,B07RTLY83Q,High-Back Swivel Chrome-Base Leather Ergonomic Executive Office Chair (Black),,
1,black leather office chair,B07S7PQKB8,YAMASORO Ergonomic Executive Office Chair High Back Leather Computer Chair Black Office Desk Chair with arms and Adjustable Height for Heavy People,,
1,black leather office chair,B07SVY4MNT,B2C2B Ergonomic Executive Office Chair High Back Black Leather Office Desk Chairs Modern Racing Chair Adjustable with Flip-up Arms Lumbar Support,,2
1,black leather office chair,B07V7XT7F9,"OFM Core Collection Modern Leather Upholstered Office Chair, Cushioned Arm Chair, in Black","Any great executive style office chair needs to feel as good as it looks. The OFM Core Collection Modern Leather Upholstered Office Chair offers everything top of the line office chairs have, but at a",
1,black leather office chair,B07VL2Q9KY,wonline Black PU Leather Office Reception Chair Waiting Room Visitor Guest Sofa 3-Seat,,
1,black leather office chair,B07WGWMSFV,Boss Office Products Executive Leather Budged Chair in Black,"Manufactured by Boss Office Products, the Boss Executive Leather Budget Chair offers a sophisticated look without the heavy price tag. The biggest feature with this unit is the LeatherPlus technology ",
1,black leather office chair,B07Y3WW539,"【DUOREST Gold Plus】 Upgraded Model: Ergonomic Office Chair, Office Chair for Bad Back, Posture Chair, Comfortable Office Chair, Home Office Chair, Leather Desk Chair (Black - Knit Black)",,
1,black leather office chair,B07Y3Y13HN,"【DUOREST Gold Plus】 Upgraded Model: Ergonomic Office Chair, Office Chair for Bad Back, Posture Chair, Comfortable Office Chair, Home Office Chair, Leather Desk Chair (White - Black Leather)",,
1,black leather office chair,B07YBLLWPD,"Tempur-Pedic Leather Executive Chair, Black","Bring a stately, modern look to your corner office with this Tempur-Pedic black bonded leather fixed-arm executive chair. Enjoy exquisite comfort and refined style with this Tempur-Pedic bonded leathe",
1,black leather office chair,B0811J2G8F,"YAMASORO Ergonomic Executive Office Chair Black,High Back Leather Computer Chair Flip Up Arm Rests,Office Desk Chairs with Wheels",,
1,black leather office chair,B0814Q38JM,"High Back Executive Office Chair, Comfortable Leather Ergonomic Computer Task Chair for Lumbar Support，Big and Tall Desk Chair with Curved Armrests Height Adjustable Tilt-Black 400 LBS","SUNLONO High Back Executive Office Chair - Color: Matte Black - Material: Bonded leather,Nylon Base - Package Dimensions: 29.13"" L x 25.79"" W x 15.35""H - Product Weight: 41.36LB What you will get: - 1",
1,black leather office chair,B0856Z6TTM,Bowthy Computer Office Chair Executive Desk Chair with Arms Task Swivel Chair Mid Back Office Chair Mesh and PU Leather Chair (Black),,
1,black leather office chair,B0868FSQH8,"Kasorix Managerial and Executive Home Office Chair with Footrest,Black PU Leather Computer Desk Chair with Lumbar Support Inside",,
1,black leather office chair,B0876K5714,"Amazon Basics Ergonomic High-Back Reclining Mesh Office Chair - Bonded Leather Seat with Adjustable Lumbar Support, Black","Product Description Amazon Basics Ergonomic High-Back Reclining Mesh Office Chair - Bonded Leather Seat with Adjustable Lumbar Support, Black From the Manufacturer Amazon Basics",
1,black leather office chair,B08FJ5WLGN,"Executive Office Chairs,Computer Desk Chair,Leather Office Chairs,Comfortable Home Office Desk Chairs,Ergonomic Chairs for Office Desks,360° Swivel,Thick Padded,Adjustable,Grey","High Back Office Chair Adjustable Ergonomic Desk Chair with Padded Armrests,Executive PU Leather Swivel Task Chair This High Back Office Chair is made with quality materials that will never bend, brea",
1,black leather office chair,B08FJ77J4W,"Executive Office Chairs,Computer Desk Chair,Leather Office Chairs,Comfortable Home Office Desk Chairs,Ergonomic Chairs for Office Desks,360° Swivel,Thick Padded,Adjustable,Black","High Back Office Chair Adjustable Ergonomic Desk Chair with Padded Armrests,Executive PU Leather Swivel Task Chair This High Back Office Chair is made with quality materials that will never bend, brea",
1,black leather office chair,B08FMVYWT1,"Halter Large Computer Desk Chair with Lumbar Support and Padded Arm Rests, Ergonomic Swivel Chairs, Comfortable Study Gaming Chair, Adjustable Home Office Chair, Rolling Executive Leather Chair, Black","Halter Big Tall Comfortable Leather Mesh Computer Office Roller Chair, Autonomous Ergochair, Student Desk Chair, Home Office Chair High Back with Padded Arm Rests and Back Rest, Black",
1,black leather office chair,B08FQX8D9D,"Waiting Room Chairs Stackable Conference Room Chairs No Wheels Office Guest Chair No Arms Reception Chairs for School Breakroom Banquet Church Lobby (Leather-Cushion,Black,5PCS)","CIMOO STACKABLE CONFERENCE ROOM CHAIRS If you are looking for a chair with comfort and style that is easy to move and stores away with ease, it is suitable for you！ --These armless chairs can be stack",
1,black leather office chair,B08HG1QWQV,"OFM ESS Collection Bonded Leather Chair, Black",The perfect mid-back chair for your office has arrived! The OFM Essentials Collection Mid-Back Bonded Leather Chair has all the features you need at an attractive price. This task chair’s bonded leath,
1,black leather office chair,B08HS9GSP5,"Big and Tall Office Chair Computer Chair High Back Leather Executive Home Office Chair 500lbs Wide Seat Ergonomic Desk Chair,with Lumbar Support for Heavy Swivel Rolling Task Chair PU Leather Black","1、WE PROMISE (1) If item was damaged during transportation, please contact us! we will sent replacement parts free of charge in few days. (2) We guarantee you will love this ergonomic desk chair. But ",
1,black leather office chair,B08L991N8G,YAMASORO Ergonomic Executive Office Chair High Back Leather Computer Chair Big Tall Black Office Desk Chair with arms and Wheels Swivel,"The leather executive office chair has a distinctive profile, making it one of the most stylish designs ever produced. Luxurious and highly functional, this spectacular computer desk chair brings an a",
1,black leather office chair,B08LZ2PG9Q,"Kasorix Executive Chair 9107FF Managerial and Executive Chair with Footrest,Home Office Chair Computer Chair with Black PU Leather",,
1,black leather office chair,B08MPVBP8H,Office Guest Chairs Set of 2 Reception Chairs Conference Chairs with Arms Lumbar Support Stack Cushion Seat Meeting Chair PU Leather Office Chair Without Wheels (Black),"This office guest chair makes a great first impression when your customers or clients visit your place of business.It features a comfortable, contoured seat and back.The sturdy metal frame will stand ",
1,black leather office chair,B08P7KR31W,"US Office Elements Big and Tall Black Executive Leather Office Chair - 360 Swivel Rolling Chair with Tilt Function - Thick Padding and Ergonomic Design for Lumbar Support, 300lbs","About the US Office Elements Store Executive Office Chair: The US Office Elements Store provides top-quality, affordable products for our customers. Our high back office chair provides exceptional sup",
1,black leather office chair,B08PBQWX4B,"Bestmart Waiting Room Bench Chairs, Black Leather Couch Lobby Reception Chairs with Armrest Office Guest Conference Chairs for Clinic Office Airport Barber Salon Bank, Loveseat/3 Seat",,
1,black leather office chair,B08S6Z7R9X,"Halter Executive Office Chair High Back Reclining Executive Desk Chair, Bonded Leather Adjustable Chair, Steel Chrome Base and Wooden Armrest, Black",,
1,black leather office chair,B08W9KTNVL,"OFM ESS Collection Bonded Leather Task Chair, Office, Black",,
1,black leather office chair,B08XP6CHRD,"Big & Tall 400lbs Executive Office Chair with High Back Ergonomic Lumbar Support, Home Office Computer Desk Chairs, Bonded Leather (Black)",,
1,black leather office chair,B08Y5M7JTV,"Wovenbyrd Executive Office Chair, Black Faux Leather","Swivel, tilt, and roll in this modern executive office chair. Engineered with a bent wood frame and filled with high density foam in the seat and back to help unleash your highest productivity. Glidin",
1,black leather office chair,B08ZMJR61G,BORELAX 2Pcs Black PU Leather Office Reception Chair Waiting Room Visitor Guest Sofa Seat,"Description: New brand reception chair, which is perfect to decor your conference room and offers you a comfortable seating experience. It’s simple but elegant design makes it perfect for home, shop, ",
1,black leather office chair,B092R6WM7F,"ZenStyle Set of 2 Office Leather Guest Chairs with Padded Arm Rest, Reception Chairs Executive Side Chair with Bonded Leather and Black Metal Frame for Waiting Room, Reception Meeting, Conference",ZenStyle tall office chair is designed to accommodate larger and taller body types. This waiting room chair offers a wider seat width and backrest. Thick padded seats and backrests are covered with bl,
1,black leather office chair,B0972Q3GJL,"ZenStyle Office Leather Guest Chairs, Office Reception Chairs Executive Side Chair with Bonded Leather and Black Metal Frame for Waiting Room, Conference",,
